id	license	rightsHolder	institutionCode	collectionCode	basisOfRecord	occurrenceID	recordNumber	organismQuantity	organismQuantityType	occurrenceStatus	eventDate	year	month	day	countryCode	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	scientificName	kingdom	phylum	class	order	family	taxonRank	vernacularName
MST-DK-invasives-5469	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5469	5469	1	Individuals	PRESENT	2020-07-08	2020	07	08	DK	55.43812995	12.12063836		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5471	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5471	5471	1	Individuals	PRESENT	2020-07-08	2020	07	08	DK	55.75449418	11.33971165		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5472	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5472	5472	50	Individuals	PRESENT	2020-07-09	2020	07	09	DK	56.93009551	8.882395659		Heracleum persicum, Desf. ex Fisch.	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales 	Apiaceae 	SPECIES	Hårfrugtet bjørneklo
MST-DK-invasives-5474	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5474	5474	3	Individuals	PRESENT	2020-07-02	2020	07	02	DK	56.28558656	8.610253703		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5475	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5475	5475	1	Individuals	PRESENT	2020-07-09	2020	07	09	DK	57.41209145	10.5181445		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-5476	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5476	5476	1	Individuals	PRESENT	2020-07-09	2020	07	09	DK	57.41209145	10.5181445		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-5491	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5491	5491	10	Individuals	PRESENT	2020-07-10	2020	07	10	DK	54.79340945	11.64920745		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5492	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5492	5492	2	Individuals	PRESENT	2020-07-10	2020	07	10	DK	57.04708415	10.02011603		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5513	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5513	5513	5	Square meters	PRESENT	2020-07-11	2020	07	11	DK	55.87137842	9.658980032		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-5515	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5515	5515	500	Individuals	PRESENT	2020-06-02	2020	06	02	DK	55.6902843	12.55543669		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5519	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5519	5519	1	Square meters	PRESENT	2020-07-11	2020	07	11	DK	56.05509621	9.847089279		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5521	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5521	5521	2	Individuals	PRESENT	2020-07-11	2020	07	11	DK	56.21410305	10.48635015		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5523	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5523	5523	30	Individuals	PRESENT	2020-04-22	2020	04	22	DK	55.00094094	12.27941966		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5525	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5525	5525	15	Individuals	PRESENT	2020-07-11	2020	07	11	DK	55.36196902	9.468317942		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-5526	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5526	5526	100	Individuals	PRESENT	2020-07-11	2020	07	11	DK	55.63360235	12.59494763		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5531	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5531	5531	50	Individuals	PRESENT	2020-07-12	2020	07	12	DK	56.055157	10.26370123		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-5533	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5533	5533	15	Individuals	PRESENT	2020-07-12	2020	07	12	DK	54.90513736	9.780577355		Magallana gigas, (Thunberg, 1793)	Animalia 	Mollusca	Bivalvia 	Ostreida	Ostreidae	SPECIES	Stillehavsøsters
MST-DK-invasives-5544	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5544	5544	1	Individuals	PRESENT	2020-07-13	2020	07	13	DK	55.05917927	10.58220031		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5545	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5545	5545	1	Individuals	PRESENT	2020-07-13	2020	07	13	DK	56.4996886	10.32860221		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-5558	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5558	5558	1	Individuals	PRESENT	2020-07-14	2020	07	14	DK	55.4869577	8.768130895		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5564	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5564	5564	2	Individuals	PRESENT	2020-07-15	2020	07	15	DK	56.20243286	8.308707072		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5572	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5572	5572	50	Square meters	PRESENT	2020-07-15	2020	07	15	DK	56.51293647	8.120586915		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-5586	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5586	5586	1	Individuals	PRESENT	2020-07-16	2020	07	16	DK	55.90801107	10.08232803		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-5589	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5589	5589	2	Individuals	PRESENT	2020-07-16	2020	07	16	DK	56.55241211	10.46112399		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5591	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5591	5591	10	Individuals	PRESENT	2020-07-16	2020	07	16	DK	55.85242199	9.763030405		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5593	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5593	5593	40	Individuals	PRESENT	2020-07-17	2020	07	17	DK	55.80716429	12.48634051		Pastinaca sativa, L.	Plantae 	Magnoliophyta	Magnoliopsida 	Apiales 	Apiaceae 	SPECIES	Pastinak
MST-DK-invasives-5595	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5595	5595	3	Individuals	PRESENT	2020-07-17	2020	07	17	DK	56.5748358	9.021601596		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5596	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5596	5596	3	Individuals	PRESENT	2020-07-17	2020	07	17	DK	56.5748358	9.021601596		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5597	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5597	5597	25	Square meters	PRESENT	2020-07-16	2020	07	16	DK	54.97903926	12.52222873		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-5601	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5601	5601	50	Individuals	PRESENT	2020-07-17	2020	07	17	DK	55.66630067	12.30596752		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5602	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5602	5602	10	Individuals	PRESENT	2020-07-17	2020	07	17	DK	55.74008991	12.31734307		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5604	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5604	5604	80	Individuals	PRESENT	2020-07-17	2020	07	17	DK	57.12216603	10.3660019		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-5607	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5607	5607	1	Individuals	PRESENT	2020-07-16	2020	07	16	DK	56.32619867	14.21094488		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5617	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5617	5617	1	Individuals	PRESENT	2020-07-17	2020	07	17	DK	55.87404353	12.3870675		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5620	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5620	5620	10	Individuals	PRESENT	2020-07-18	2020	07	18	DK	55.46793455	9.459825223		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5621	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5621	5621	3	Individuals	PRESENT	2020-07-17	2020	07	17	DK	55.91852844	11.67273082		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5626	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5626	5626	7	Individuals	PRESENT	2020-07-18	2020	07	18	DK	57.55835065	9.92685615		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5629	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5629	5629	12	Individuals	PRESENT	2020-07-18	2020	07	18	DK	55.57985068	9.764959905		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5632	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5632	5632	5	Square meters	PRESENT	2020-07-19	2020	07	19	DK	55.38503454	10.30971809		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5633	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5633	5633	1	Individuals	PRESENT	2020-07-19	2020	07	19	DK	55.87874581	12.06984988		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5636	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5636	5636	5	Individuals	PRESENT	2020-07-19	2020	07	19	DK	55.84109359	12.34446084		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5637	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5637	5637	5	Individuals	PRESENT	2020-07-19	2020	07	19	DK	55.84183108	12.15837358		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5642	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5642	5642	1	Individuals	PRESENT	2020-07-19	2020	07	19	DK	55.71631463	12.50496518		Trachemys scripta subsp.	Animalia 	Chordata 	Reptilia 	Chelonia 	Emydidae 	SPECIES	Terrapin
MST-DK-invasives-5643	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5643	5643	6	Individuals	PRESENT	2020-07-19	2020	07	19	DK	55.1955359	9.307155198		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5644	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5644	5644	100	Individuals	PRESENT	2020-07-20	2020	07	20	DK	55.29325562	10.22477939		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5648	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5648	5648	10	Individuals	PRESENT	2020-07-20	2020	07	20	DK	55.66471889	12.30477363		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5655	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5655	5655	15	Individuals	PRESENT	2020-07-01	2020	07	01	DK	56.03201982	12.41744331		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5664	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5664	5664	1	Individuals	PRESENT	2020-07-21	2020	07	21	DK	55.52735839	11.48807323		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5674	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5674	5674	25	Individuals	PRESENT	2020-07-23	2020	07	23	DK	55.62126113	12.35467033		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5681	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5681	5681	1	Individuals	PRESENT	2020-07-23	2020	07	23	DK	56.95419025	8.672265288		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5695	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5695	5695	10	Individuals	PRESENT	2020-07-25	2020	07	25	DK	55.08613136	10.63898121		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5709	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5709	5709	1	Individuals	PRESENT	2020-07-26	2020	07	26	DK	55.70529669	12.49058827		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5720	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5720	5720	4	Individuals	PRESENT	2020-07-27	2020	07	27	DK	55.9193808	12.31527559		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5721	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5721	5721	100	Individuals	PRESENT	2020-07-26	2020	07	26	DK	55.76187914	12.4968697		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5726	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5726	5726	1	Individuals	PRESENT	2020-07-26	2020	07	26	DK	55.64638247	12.54404724		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5731	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5731	5731	1	Individuals	PRESENT	2020-07-28	2020	07	28	DK	55.71366322	12.50166452		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5732	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5732	5732	60	Individuals	PRESENT	2020-07-28	2020	07	28	DK	54.71447678	11.97364964		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-5741	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5741	5741	1	Individuals	PRESENT	2020-07-29	2020	07	29	DK	55.8503452	11.5767434		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5742	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5742	5742	200	Individuals	PRESENT	2020-07-26	2020	07	26	DK	55.63982857	12.04439542		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5746	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5746	5746	4	Individuals	PRESENT	2020-07-30	2020	07	30	DK	55.54221397	12.27848343		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5763	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5763	5763	50	Square meters	PRESENT	2020-08-01	2020	08	01	DK	56.0856231	12.14308618		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-5770	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5770	5770	4	Square meters	PRESENT	2020-08-02	2020	08	02	DK	56.08271851	12.13060497		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-5777	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5777	5777	118	Individuals	PRESENT	2020-07-30	2020	07	30	DK	56.44594544	9.96475031		Orconectes limosus, (Rafinesque, 1817)	Animalia 	Arthropoda	Malacostraca 	Decapoda	Cambaridae	SPECIES	Amerikansk flodkrebs
MST-DK-invasives-5779	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5779	5779	5	Individuals	PRESENT	2020-08-02	2020	08	02	DK	56.44876184	9.61340027		Pacifastacus leniusculus, (Dana, 1852)	Animalia 	Arthropoda	Malacostraca 	Decapoda 	Astacidae	SPECIES	Signalkrebs
MST-DK-invasives-5783	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5783	5783	4	Square meters	PRESENT	2020-08-03	2020	08	03	DK	56.07936645	12.13006284		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-5784	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5784	5784	50	Square meters	PRESENT	2020-08-03	2020	08	03	DK	56.07950286	12.13054984		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-5786	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5786	5786	1	Individuals	PRESENT	2020-08-02	2020	08	02	DK	56.77898646	9.387645688		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-5787	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5787	5787	10	Individuals	PRESENT	2020-08-03	2020	08	03	DK	55.3907639	9.90904843		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5793	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5793	5793	1	Individuals	PRESENT	2020-08-03	2020	08	03	DK	55.83602323	9.218839594		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-5815	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5815	5815	1	Individuals	PRESENT	2020-08-05	2020	08	05	DK	55.579749	9.766737092		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5829	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5829	5829	100	Individuals	PRESENT	2020-05-15	2020	05	15	DK	54.84280524	11.28550613		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5832	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5832	5832	1	Individuals	PRESENT	2020-08-07	2020	08	07	DK	56.7857868	8.238786407		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-5845	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5845	5845	1	Individuals	PRESENT	2020-08-08	2020	08	08	DK	56.35288184	9.536645295		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-5899	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5899	5899	4	Individuals	PRESENT	2020-08-09	2020	08	09	DK	57.30522591	9.9375295		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
